type	id1	id2	distance
others	YBR279W	YGR210C	29.166
inter	YIL131C	YNL187W	48.650
inter	YDR259C	YPR034W	81.124
inter	YLR176C	YNL197C	132.582
inter	YNL216W	YER158C	41.644
inter	YOR110W	YOL147C	41.127
inter	YDR463W	YBR013C	121.230
inter	YPR086W	YMR189W	45.081
inter	YDR259C	YLR249W	134.833
others	YDR176W	YJL219W	110.028
inter	YJL127C	YLR185W	127.097
inter	YDL005C	YNL136W	93.310
inter	YBR049C	YJL093C	100.653
inter	YJL127C	YMR108W	118.030
inter	YLR071C	YJL016W	76.110
others	YDR310C	YLR194C	126.106
others	YOL089C	YHL021C	87.184
inter	YOL148C	YGR161C-D	121.485
inter	YIL101C	YDR163W	85.250
others	YBR240C	YNL070W	84.719
others	YGL071W	YAL004W	92.975
inter	YJL127C	YDR366C	116.442
inter	YBR049C	YDR371W	107.062
inter	YJL127C	YOR011W	67.671
inter	YDR259C	YHR034C	95.442
inter	YDL005C	YAL036C	32.354
inter	YNL216W	YCR037C	88.751
inter	YLR176C	YDL006W	161.615
inter	YDL005C	YOL067C	66.562
inter	YNL216W	YDL075W	67.908
inter	YNL216W	YOL064C	34.205
inter	YCR084C	YLR460C	128.752
inter	YGL073W	YLR264W	95.349
others	YLR451W	YKL120W	156.443
inter	YDR463W	YHR080C	94.009
inter	YIL131C	YJL044C	51.183
inter	YOR174W	YER187W	68.414
others	YOL116W	YHR136C	104.233
inter	YDR207C	YOR327C	80.309
inter	YPR086W	YHR198C	64.000
inter	YLR403W	YGR041W	112.960
inter	YDR259C	YNL181W	65.144
inter	YIL036W	YGR034W	18.984
inter	YOR110W	YNL103W	52.768
inter	YLR403W	YBR079C	101.345
others	YNL167C	YNR053C	62.695
others	YOR363C	YLR185W	102.405
inter	YDR259C	YER137C	83.559
inter	YGL073W	YIL148W	10.167
others	YKL185W	YGR217W	101.102
others	YDR146C	YPR109W	42.041
inter	YLR176C	YBR031W	123.194
inter	YLR403W	YOL059W	161.474
inter	YGR252W	YMR225C	70.904
inter	YER159C	YOR036W	72.522
inter	YPL254W	YMR307W	35.746
inter	YLR403W	YHR050W	138.431
inter	YOL148C	YOL020W	67.113
others	YPR104C	YOR285W	101.671
inter	YGR252W	YGR047C	66.428
others	YNL236W	YER159C-A	46.446
inter	YNL216W	YHR096C	85.845
inter	YDR463W	YPR159W	66.404
inter	YLR403W	YOL045W	161.832
others	YNL068C	YPR001W	87.871
others	YPR104C	YKL006W	72.155
others	YBR112C	YPL014W	84.963
inter	YOR174W	YJR104C	57.365
inter	YPR086W	YLL026W	90.522
inter	YPR086W	YDL126C	46.888
inter	YLR176C	YMR021C	154.779
inter	YNL216W	YDR043C	86.946
inter	YCR084C	YKL127W	91.201
inter	YIR018W	YDR406W	150.373
inter	YJL127C	YFR032C	85.843
inter	YIL131C	YOR349W	76.140
others	YLR098C	YLL057C	26.196
others	YER040W	YJL066C	33.435
others	YGR116W	YDR379C-A	92.656
inter	YNL216W	YGR161C-D	98.214
inter	YLR403W	YMR226C	103.134
inter	YJL127C	YPL085W	104.491
inter	YDR259C	YOL052C	87.055
others	YNL229C	YJR036C	45.122
inter	YPL254W	YHR005C	99.427
others	YPR065W	YJR070C	77.811
inter	YDR259C	YMR060C	63.636
inter	YDR207C	YNL271C	62.533
inter	YOR110W	YDL099W	38.080
others	YDL106C	YAR018C	104.627
inter	YLR403W	YDR062W	159.093
inter	YIL131C	YJL052C-A	58.672
inter	YLR403W	YBL043W	121.297
outhub	YIL101C	YPL075W	67.302
inter	YOR110W	YHR099W	92.545
others	YNL103W	YBR072W	86.415
inter	YML007W	YDR497C	114.263
inter	YBR049C	YGL189C	78.295
others	YJL056C	YJR010C-A	36.547
inter	YPL075W	YLL044W	83.072
others	YBR112C	YPL156C	42.236
others	YGL071W	YOR385W	66.107
inter	YPL075W	YLR348C	133.907
inter	YIL131C	YDR224C	88.772
others	YBR083W	YGR027W-B	58.247
inter	YDR207C	YML119W	53.166
inter	YNL216W	YBL087C	89.555
inter	YDR259C	YGL023C	111.504
others	YLR451W	YLR349W	16.042
inter	YLR403W	YPR003C	179.619
inter	YIL101C	YLR350W	118.198
inter	YCR084C	YGL066W	51.265
inter	YIL131C	YHR114W	69.151
others	YDR423C	YOR194C	41.490
others	YMR037C	YGR292W	125.522
inter	YPL075W	YGR085C	81.062
inter	YDR392W	YDR003W	122.211
inter	YDR392W	YML101C	83.095
inter	YCR084C	YLR037C	60.665
inter	YGR252W	YOR153W	95.069
inter	YBR049C	YGR132C	50.704
others	YNL103W	YDR054C	108.704
inter	YOL148C	YPR158W-B	101.795
inter	YML007W	YMR230W	113.772
others	YBR112C	YLL052C	72.991
inter	YLR403W	YMR296C	95.347
inter	YGR252W	YJR148W	73.209
inter	YIL101C	YGR244C	47.475
inter	YGL073W	YPL079W	91.030
inter	YDL005C	YDR325W	123.319
inter	YBR049C	YOL040C	87.198
inter	YOR110W	YPL190C	71.822
inter	YGR252W	YBR172C	40.336
inter	YBR049C	YJL111W	85.249
others	YOL004W	YER152C	90.334
inter	YCR084C	YDL121C	88.368
inter	YGL073W	YLR075W	19.727
inter	YOR174W	YDL124W	46.014
others	YGL013C	YDR076W	87.355
others	YPR065W	YLR068W	91.971
inter	YDR253C	YLR194C	128.723
inter	YBR049C	tQ(UUG)B	12.170
others	YBL103C	YNR001C	86.534
others	YPR065W	YNL111C	98.685
others	YNL330C	YMR033W	107.382
others	YPR104C	YDR186C	48.639
inter	YCR084C	YPL265W	58.819
others	YKL015W	YIR035C	39.831
others	YOL089C	YNL227C	11.847
inter	YIR018W	YFL011W	20.588
inter	YPR086W	YGR142W	81.114
others	YPR052C	YJR113C	66.588
inter	YDR253C	YGR254W	75.180
inter	YGR252W	YPL250C	60.089
inter	YIR018W	Q0050	nan
inter	YOR174W	YML126C	65.758
others	YPL139C	YOR027W	77.176
inter	YLR403W	YIL008W	175.987
others	YDR397C	YHL021C	134.993
others	YPR104C	YDR174W	44.108
inter	YBR049C	YNL034W	96.251
inter	YOR110W	YOL100W	15.010
inter	YPL254W	YGR161W-A	64.952
inter	YDL005C	YDL133C-A	84.479
inter	YIR018W	YEL019C	24.736
inter	YLR403W	YKL034W	179.781
inter	YBR049C	YJL160C	103.091
inter	YLR176C	YBR021W	127.345
others	YBR081C	YPL250C	40.690
inter	YNL216W	YIL094C	47.976
inter	YOL148C	YDR261C-D	111.324
others	YNL314W	YDL187C	45.918
outhub	YML007W	YDR207C	113.714
others	YDR397C	YLR081W	121.691
inter	YDR259C	YPR083W	62.196
others	YGR116W	YBR182C-A	28.425
inter	YIL101C	YGR207C	48.106
inter	YIL101C	YGL136C	40.421
inter	YOR110W	YGR141W	93.690
inter	YJL127C	YDL102W	85.022
inter	YLR403W	YPR106W	151.149
inter	YDR392W	YPL056C	116.491
inter	YOL148C	YDR098C-B	91.441
inter	YNL216W	YBR157C	76.861
inter	YPR086W	YNL098C	102.214
inter	YIL101C	YMR032W	60.148
others	YNL236W	YCL051W	94.874
inter	YLR403W	YOR340C	97.365
inter	YIR018W	YLR247C	162.628
inter	YJL127C	YMR094W	105.494
inter	YDR463W	YNL118C	59.845
inter	YJL127C	YBL098W	87.440
inter	YOR174W	YDR171W	73.783
inter	YML007W	YLR023C	45.734
inter	YDR463W	YIL105C	89.789
inter	YLR071C	YDR499W	102.250
inter	YNL216W	YIL069C	72.255
inter	YLR176C	YOR079C	160.681
inter	YBR049C	YGR203W	57.739
inter	YJL127C	YBL046W	85.008
others	YOL108C	YOR034C	35.454
inter	YIL131C	YMR235C	79.643
inter	YNL216W	YDL023C	70.559
inter	YNL216W	YEL057C	70.203
inter	YDR259C	YOL093W	70.198
inter	YLR403W	YDR221W	123.565
inter	YER159C	YER136W	3.046
inter	YOR174W	YMR234W	85.405
inter	YDR463W	YPR063C	95.215
inter	YJL127C	YKR057W	95.633
inter	YDL005C	YMR086W	70.380
others	YDR448W	YPL240C	61.633
inter	YLR403W	YMR116C	138.120
others	YDL106C	YOL126C	59.993
inter	YDR463W	YLR297W	117.386
others	YKL112W	YDR214W	52.060
others	YDR443C	YGL255W	60.427
inter	YNL216W	YOR106W	30.814
inter	YJL127C	YKL086W	77.098
inter	YCR084C	YLR134W	50.551
inter	YOR174W	YEL060C	98.809
outhub	YPR086W	YBR049C	57.992
inter	YLR176C	YPL051W	151.519
others	YDR423C	YHR200W	86.924
others	YPR133C	YGR028W	105.596
inter	YDR207C	YMR143W	46.352
inter	YJL127C	YDR215C	97.214
inter	YPR086W	YKR050W	44.129
inter	YIL101C	YOR012W	60.067
inter	YBR049C	YMR191W	59.177
inter	YIL036W	YPL037C	70.344
inter	YOL148C	YOL105C	27.888
inter	YDR259C	YHR112C	79.909
others	YNR010W	YGR160W	108.125
others	YNL309W	YOR381W	42.875
others	YLR223C	YPR080W	148.612
others	YOR229W	YLR466C-B	125.785
inter	YDR259C	YGL003C	132.205
inter	YIL131C	YPL090C	72.682
inter	YPR086W	YOR245C	92.604
inter	YPR086W	YJL034W	72.508
inter	YDR253C	YPL054W	91.415
inter	YER159C	YPL055C	113.025
others	YBR279W	YMR001C	117.743
inter	YLR071C	YCL014W	59.589
inter	YDR207C	YCR010C	121.283
inter	YIL131C	YGR275W	47.756
inter	YIL131C	YCL009C	77.568
others	YPR104C	YHR162W	61.020
others	YNR010W	YLR420W	173.134
others	YLR418C	YMR272C	98.071
inter	YOR174W	YHR188C	96.205
others	YNL236W	YOR287C	36.082
others	YBR081C	YLR266C	101.065
inter	YJL127C	YKL038W	85.933
inter	YOR174W	YJL063C	69.978
inter	YPR086W	YPR184W	19.452
inter	YOR174W	YPL155C	73.548
inter	YLR403W	YNR055C	153.069
inter	YJL127C	YMR172C-A	120.706
inter	YLR403W	YHL042W	153.576
inter	YOR174W	YFR017C	109.483
inter	YGR252W	YKL096W	101.399
inter	YNL216W	YLR162W	120.989
inter	YIL101C	YGR197C	40.359
inter	YPL075W	YER081W	95.910
inter	YDR463W	YGR268C	79.170
inter	YPL075W	YER178W	112.186
inter	YDR392W	YPR120C	89.407
others	YDR146C	YDL136W	27.505
inter	YGR252W	YDR172W	90.154
inter	YIL101C	YPL187W	47.236
inter	YPL254W	YNL096C	109.140
inter	YDL170W	YHR171W	100.832
inter	YIL101C	YAL013W	67.168
others	YBR083W	YOR032C	75.181
inter	YNL216W	YKL060C	52.164
inter	YML007W	YAL024C	30.824
inter	YDL005C	YKL096W	66.112
others	YAL051W	YBR005W	57.896
others	YER161C	YJR149W	45.012
inter	YNL216W	YLR023C	67.119
inter	YDR463W	YNL286W	39.680
inter	YDR392W	YOL011W	121.218
inter	YNL216W	YDR099W	68.784
inter	YGR252W	YMR032W	100.310
inter	YOR110W	YHR144C	110.630
inter	YNL068C	YIR018W	70.180
inter	YLR403W	YGR267C	57.587
inter	YPL254W	YDR276C	52.473
inter	YGL073W	YER110C	27.317
others	YHR041C	YOR052C	86.925
inter	YOL148C	YLR286C	157.184
others	YKR099W	YLR348C	164.065
inter	YDR392W	YDR379W	13.757
inter	YIL101C	YML008C	62.761
others	YNL236W	YDL037C	58.901
others	YBR112C	YDR041W	68.585
inter	YIL101C	YCR033W	37.755
inter	YDR259C	YLR285C-A	130.219
inter	YPR086W	YDR287W	63.197
inter	YDR253C	YHR010W	105.523
inter	YIL131C	YMR203W	86.235
others	YHR206W	YBL071C-B	23.535
others	YGR116W	YBR050C	40.276
others	YDR397C	YNL097C-B	93.108
inter	YDR259C	YAL064W	112.927
inter	YDR259C	YDR481C	27.756
inter	YDR392W	YGR055W	127.523
inter	YPR086W	YHL030W	51.610
others	YKL038W	YOR132W	65.936
inter	YNL216W	YLR074C	81.957
others	YEL009C	YIL058W	54.269
inter	YDR259C	YKL141W	63.642
inter	YOR174W	YJR064W	63.099
inter	YPL254W	YMR230W	13.706
inter	YIL036W	YGR027W-A	10.575
inter	YNL216W	snR59	75.362
inter	YJL127C	YNR075W	23.345
inter	YLR403W	YER036C	135.448
inter	YGR252W	YJL107C	71.058
inter	YDR207C	YKL007W	109.809
inter	YIL131C	YER080W	26.505
inter	YPL075W	YBR093C	42.597
inter	YLR176C	YOR306C	116.968
inter	YOR174W	YPL098C	98.108
inter	YIL101C	YDR264C	90.031
others	YDR310C	YJR078W	107.101
inter	YPL254W	YJR109C	83.870
others	YPR104C	YDR030C	36.880
inter	YER159C	YOL114C	56.505
inter	YGL073W	YLR342W	101.422
inter	YDR463W	YGR234W	68.157
inter	YOL148C	YIL121W	74.679
inter	YIL036W	YML128C	66.702
inter	YIL131C	YDR016C	55.205
others	YNL027W	YHL021C	73.868
inter	YJL127C	YJR155W	43.964
others	YPR133C	YNR015W	99.230
inter	YLR176C	YJL019W	165.860
inter	YDR253C	YDR406W	41.440
inter	YDR207C	YBR196C-B	75.543
others	YNL103W	YEL060C	61.197
inter	YLR403W	YHR045W	139.112
inter	YIL101C	YDL092W	70.724
inter	YER159C	YDL113C	87.931
inter	YBR049C	YIL007C	76.552
inter	YIL101C	YNL173C	38.584
inter	YPL075W	YHL034C	37.720
inter	YIL101C	YOL066C	57.839
inter	YGL073W	YJR148W	69.324
inter	YPR086W	YHL035C	50.155
inter	YDR392W	YLR410W-A	113.128
others	YMR037C	YLR260W	162.529
others	YPL202C	YLL026W	108.715
others	YER111C	YLR355C	95.888
inter	YGR252W	YBL011W	99.809
others	YNL229C	YDR156W	81.198
inter	YIL036W	YLR175W	122.099
inter	YOR174W	YPR202W	78.257
others	YNL309W	YKL070W	76.378
inter	YJL127C	YDL077C	94.738
inter	YDL005C	YGL247W	109.792
inter	YGR252W	YFR053C	117.737
others	YER111C	YNL332W	56.969
inter	YBR049C	YJL151C	107.312
others	YNL236W	YKL016C	80.694
inter	YPL254W	YMR183C	16.742
inter	YDR392W	YJL035C	114.473
inter	YDR207C	YDR222W	7.831
inter	YIL101C	YFR036W	64.775
inter	YLR403W	YOR167C	136.206
inter	YPR086W	YJL141C	102.474
others	YJR127C	YNL289W	48.786
inter	YPL075W	YFL034C-A	57.288
others	YNL330C	YBL063W	98.628
inter	YPL075W	YGL189C	97.740
inter	YDL170W	YML009C	105.354
inter	YNL216W	YBR249C	93.100
inter	YLR403W	YGL021W	140.641
inter	YDR392W	YJR024C	126.475
inter	YER159C	YGL006W-A	99.211
others	YLR098C	YKR092C	94.590
inter	YGL073W	YDR120C	110.054
others	YIR023W	YOL016C	43.293
inter	YER159C	YLR081W	59.643
inter	YBR049C	YLR247C	113.977
inter	YLR403W	YGR002C	162.828
others	YDR146C	YFR055W	85.350
inter	YDR259C	YNL033W	128.171
inter	YDR259C	YLR409C	123.426
others	YOR344C	YOR192C-A	49.012
inter	YIL131C	YDL067C	79.796
others	YEL009C	YLL044W	33.850
inter	YDR463W	YER180C-A	79.790
others	YOR363C	YLR214W	107.039
inter	YDR259C	YGL112C	106.050
outhub	YIL101C	YDR259C	88.913
inter	YNL216W	YDR034C-C	69.777
inter	YGR252W	YHL032C	104.803
inter	YOR110W	YJL128C	65.684
inter	YDL005C	YGR157W	110.138
inter	YIR018W	YDR018C	45.927
inter	YGL073W	YLR157C-A	64.292
others	YBL103C	YOR383C	89.399
inter	YPR086W	YDR391C	80.226
inter	YPL254W	YML040W	68.328
inter	YOR110W	YLR362W	155.286
inter	YOR174W	YLR177W	138.221
inter	YGR252W	YML110C	67.609
others	YNL330C	YGR188C	66.295
inter	YDL005C	YMR137C	91.524
inter	YJL127C	YNL300W	60.955
inter	YOL148C	YML045W-A	110.000
inter	YDR392W	YHR199C	96.225
inter	YNL216W	YCL065W	98.181
others	YGL181W	YNL054W-B	61.853
others	YOL004W	YNL274C	90.207
inter	YLR071C	YDR357C	122.018
inter	YNL216W	YML099C	74.653
others	YOL004W	YAL003W	28.860
others	YNL103W	YJR139C	35.951
inter	YGL073W	YLR405W	99.924
inter	YGR252W	YHL006C	120.151
others	YOR032C	YKL177W	44.893
inter	YGR252W	YNL199C	73.544
inter	YLR403W	YGR177C	61.162
inter	YOR174W	YJL066C	70.234
others	YNL103W	YJR119C	34.500
inter	YLR176C	YEL048C	125.928
inter	YOR110W	YCR098C	121.597
inter	YER159C	YGR204W	38.934
inter	YDR259C	YOR326W	72.596
others	YDL020C	YBL042C	59.978
others	YNL236W	YGR123C	83.442
inter	YDR207C	YPL171C	51.127
inter	YPL075W	YDR214W	66.774
inter	YIL036W	YNL274C	90.842
others	YNL236W	YGR210C	76.473
inter	YNL216W	YER091C	36.468
inter	YPL075W	YGR115C	74.935
inter	YIL101C	YBR048W	51.701
inter	YPL254W	YER035W	95.472
others	YPR104C	YOL130W	96.892
inter	YOR174W	YHL019C	116.451
others	YLR418C	YOL058W	163.994
others	YGL071W	YOL014W	79.546
inter	YDL170W	YLR194C	161.141
inter	YDR259C	YGR088W	105.197
inter	YIL101C	YGR142W	43.409
inter	YGR252W	YMR188C	71.321
inter	YLR403W	YBL039C	122.725
inter	YIL101C	YMR031C	57.787
others	YLR451W	YER164W	92.896
others	YDL106C	YIR021W	100.749
inter	YDR207C	YER130C	93.018
inter	YIL131C	YAL027W	71.526
others	YLR266C	YIL121W	104.591
inter	YJL127C	YNL217W	39.632
inter	YPR086W	YMR135C	29.641
inter	YJL127C	YDL151C	89.218
inter	YDR207C	YOR153W	62.381
inter	YPL254W	YJL217W	103.291
inter	YPL075W	YNR001C	94.688
inter	YLR403W	YBR007C	162.227
others	YLR451W	YGR099W	87.578
inter	YLR403W	YKR087C	177.893
others	YOL004W	YJR145C	67.734
others	YLR223C	YBL072C	101.725
others	YNL236W	YML133C	52.733
inter	YOL148C	YOR047C	43.144
inter	YJL127C	YOR193W	67.366
inter	YGR252W	YDL241W	67.134
others	YDR423C	YOR269W	58.675
inter	YDR253C	YDR254W	1.339
others	YLR131C	YOR264W	100.962
others	YGR116W	YLR110C	29.632
inter	YDR207C	YBR285W	79.732
others	YBR240C	YLR388W	69.345
inter	YJL127C	YBR244W	99.516
inter	YDR253C	YIL054W	113.704
inter	YPL254W	YBR135W	32.814
inter	YCR084C	YBL029C-A	10.653
inter	YGL073W	YMR170C	104.626
inter	YPR086W	YJR073C	73.346
others	YBR112C	YBR085C-A	21.724
inter	YLR071C	YDR339C	124.000
inter	YLR403W	YLR286C	10.830
inter	YNL216W	YHR095W	85.693
others	YGL181W	YHL050C	110.670
inter	YBR049C	YOR192C-A	104.857
inter	YJL127C	YCR054C	89.049
inter	YPL075W	YBR146W	55.718
inter	YDL005C	YJL050W	60.731
inter	YML007W	YHL038C	28.458
others	YDL106C	YGL234W	104.577
inter	YLR176C	YDL238C	131.118
inter	YLR071C	YLR034C	32.006
others	YBR112C	YDL138W	93.930
inter	YOR110W	YMR052W	70.162
inter	YPL075W	YPL079W	1.758
inter	YLR403W	YBR056W-A	112.251
others	YKR099W	YNL284C-A	84.566
inter	YIR018W	YKL132C	90.332
others	YOR229W	YJL022W	107.074
inter	YOR110W	YOR156C	26.691
others	YER028C	YLR162W	117.420
inter	YDR253C	YLR180W	128.657
others	YLR223C	YDL075W	156.063
inter	YOR110W	YKL014C	80.349
inter	YIL101C	YNR027W	58.810
inter	YER159C	YJL158C	36.064
inter	YJL127C	YMR323W	98.515
inter	YOR174W	YDR276C	50.822
inter	YPR086W	YFL030W	61.740
inter	YLR403W	YER013W	160.386
others	YHR084W	YER103W	64.202
inter	YGL073W	YLR061W	22.614
others	YLR418C	YFL068W	153.372
others	YGL181W	YFL002W-B	115.766
inter	YPR086W	YGR235C	87.335
inter	YML007W	YOR348C	141.773
others	YNL330C	YJR115W	62.270
inter	YIL101C	YNL019C	59.955
others	YJR127C	YGR276C	67.131
inter	YLR403W	YPL170W	110.214
inter	YDL005C	YHR098C	74.478
inter	YDR253C	YMR037C	72.865
inter	YOR174W	YHL050C	119.182
inter	YIL101C	YMR206W	82.635
inter	YGR252W	YDR289C	72.508
others	YOL108C	YDR387C	80.920
inter	YBR049C	YDR060W	74.769
inter	YER159C	YNL077W	40.279
others	YNL103W	YGL180W	48.769
inter	YGR252W	YMR089C	82.684
others	YJL056C	YER145C	60.920
inter	YPR086W	YLR177W	143.420
others	YNL236W	YBR238C	93.709
inter	YLR403W	YDR044W	157.670
inter	YLR403W	YBL029W	134.631
others	YDR448W	YKL209C	47.659
others	YMR037C	YHR179W	65.682
inter	YIR018W	YKL095W	83.782
inter	YIL101C	YDR131C	79.134
inter	YGR252W	YKL085W	102.304
inter	YIR018W	YPL126W	98.570
inter	YIL101C	YHR039C-A	50.423
inter	YDL005C	YFR028C	29.377
others	YHR041C	YLR155C	102.664
inter	YDR253C	YOR032C	85.684
inter	YDL005C	YLR156C-A	133.256
inter	YLR403W	YJL203W	122.530
inter	YOR174W	YNL273W	27.767
inter	YPL254W	YLR194C	102.263
inter	YOR110W	YOR369C	64.334
others	YGR104C	YKR064W	115.421
inter	YML007W	YKR020W	32.213
inter	YML007W	YKR106W	57.072
inter	YOR110W	YPL181W	74.111
others	YMR037C	YGR294W	127.538
inter	YGR252W	YHR132W-A	67.471
inter	YLR071C	YGL227W	69.517
inter	YGL073W	YMR038C	95.742
inter	YIL036W	YJR028W	69.292
others	YBR081C	YHR174W	9.522
inter	YIR018W	YDL214C	101.752
inter	YIL131C	YOR332W	78.238
inter	YGL073W	YHR053C	77.609
others	YKR099W	YOL143C	83.097
inter	YIL101C	YPR085C	62.618
others	YOR229W	YHR136C	121.301
others	YJR127C	YGR035C	66.387
inter	YGL073W	YPL081W	90.168
inter	YBR049C	YHR131C	16.128
others	YDR423C	YGL088W	104.361
inter	YDR463W	YPL008W	128.750
others	YOR229W	YKR103W	104.111
inter	YLR403W	YIL011W	170.726
others	YPR133C	YER104W	83.024
inter	YPR086W	YJL217W	91.579
others	YDR397C	YDL019C	121.537
inter	YIL101C	YLR136C	39.743
others	YNL330C	YPL144W	71.425
inter	YNL216W	YOR193W	29.649
others	YKR099W	YJR060W	63.872
inter	YDL005C	YIL040W	53.845
others	YJR127C	YLR199C	125.100
others	YHR178W	YKL177W	97.548
inter	YGR252W	YDR227W	73.323
inter	YBR049C	YHR154W	6.863
inter	YOR174W	YLL055W	87.777
inter	YIL101C	YNL288W	66.587
others	YPR065W	YER150W	88.376
inter	YIL131C	YGL262W	37.668
inter	YDR463W	YDL133W	52.665
others	YOL145C	YJR111C	39.720
others	YOR028C	YGL205W	93.179
inter	YLR403W	YLR049C	118.270
others	YGR116W	YPL112C	72.069
others	YMR164C	YCR021C	84.274
inter	YDL005C	YPL022W	24.320
others	YER161C	YER081W	16.996
others	YPL139C	YOR220W	80.204
inter	YBR049C	YOR354C	111.731
inter	YOR174W	YDR188W	63.764
others	YBR112C	YDR089W	71.519
others	YNL103W	YDR011W	84.880
others	YEL009C	YLR180W	154.678
inter	YIL036W	YFL026W	49.474
others	YNL103W	YGR217W	76.947
others	YNL103W	tV(AAC)K1	74.805
others	YDR423C	YDL100C	61.876
others	YJL056C	YMR169C	122.846
inter	YML007W	YLR154C-G	125.864
inter	YLR176C	YGR130C	75.405
inter	YML007W	YLR355C	168.221
others	YDR421W	YGR169C	87.503
inter	YCR084C	YGL238W	86.581
inter	YLR071C	YCL021W-A	51.528
inter	YNL216W	YLR438W	130.822
others	YNL236W	YFL002W-A	93.978
others	YKR099W	YLR058C	91.694
inter	YBR049C	YDR158W	87.276
others	YOR363C	YPL143W	65.220
inter	YLR176C	YML120C	123.664
inter	YDR463W	YIL008W	138.370
others	YHL027W	YOR066W	91.691
others	YER109C	YER150W	19.794
inter	YDL005C	YKL098W	65.710
inter	YJL127C	YIL176C	41.486
inter	YPL075W	YGR037C	80.387
others	YPR104C	YJR010C-A	97.806
others	YNL330C	YML052W	121.087
inter	YDL005C	YHR097C	73.945
inter	YDR392W	YOL119C	70.011
inter	YDL170W	YBR172C	99.780
inter	YIL101C	YOL164W	60.855
inter	YDL170W	YCL033C	114.560
others	YER111C	YLR327C	94.576
inter	YDR259C	YER092W	77.940
inter	YIL101C	YNL327W	79.737
inter	YLR403W	YLR170C	33.890
inter	YGR252W	YNL077W	69.189
inter	YLR176C	YLL026W	131.780
inter	YER159C	YBR139W	76.724
inter	YGR252W	YPL239W	57.527
others	YNL103W	YJR095W	36.121
inter	YCR084C	YGL027C	38.367
others	YKR099W	YDR444W	83.641
inter	YPR086W	YPR151C	28.499
inter	YGL073W	YNL160W	61.720
inter	YDL170W	YAR050W	128.913
inter	YPL254W	YOL151W	120.472
others	YPR104C	YML008C	66.743
inter	YCR084C	YGL137W	72.226
inter	YDR259C	YDR183W	21.255
inter	YIR018W	YCR081W	52.704
inter	YLR403W	YDR042C	157.625
inter	YPL254W	YMR305C	32.531
inter	YOR110W	YOL073C	28.069
inter	YLR403W	YDR471W	113.534
others	YHR084W	YGR213C	65.332
inter	YLR403W	YFL047W	151.810
inter	YGL073W	YGL028C	35.523
inter	YNL216W	YMR099C	82.075
inter	YDR253C	YPL053C	92.049
others	YDR310C	YOL024W	116.764
inter	YIL131C	YML083C	66.767
inter	YIL101C	YDR479C	83.723
others	YDL106C	YOR034C	46.959
others	YBR112C	YCR021C	62.039
inter	YIR018W	YGR184C	107.654
inter	YOR110W	YJL180C	51.609
inter	YDR392W	YCR021C	128.109
others	YPR104C	YBR118W	61.360
others	YGR116W	YPL239W	57.494
inter	YJL127C	YBR019C	79.321
others	YER111C	YCR021C	74.102
inter	YIR018W	YHL038C	47.960
inter	YNL216W	YPR191W	83.452
others	YEL009C	YHR064C	81.217
inter	YDL170W	YER137C	83.124
inter	YIR018W	YML076C	75.024
inter	YBR049C	YDR412W	111.996
inter	YGL073W	YBR068C	45.931
inter	YDR207C	YIL088C	81.532
inter	YIL131C	YPR037C	79.278
inter	YNL216W	YAR020C	98.343
others	YDR423C	YDR107C	53.250
inter	YBR049C	YPL119C	53.074
inter	YPL075W	YNL096C	117.809
inter	YOR110W	YMR193W	97.109
inter	YIL101C	YGL184C	49.486
inter	YDL005C	YCR021C	35.199
inter	YDR463W	YLR065C	113.370
inter	YOR174W	YPL135W	74.662
inter	YGL073W	YOL012C	78.228
others	YBR083W	YER103W	41.533
inter	YNL216W	YNL209W	7.713
inter	YDR463W	YIL116W	83.835
others	YDR423C	YLR441C	102.192
inter	YPL254W	YKL149C	92.080
inter	YPR086W	YJR065C	78.850
others	YLR418C	YBR187W	75.652
inter	YDL005C	YOL040C	47.889
inter	YPR086W	YDR003W-A	57.301
inter	YIL131C	YGL020C	37.894
inter	YIL131C	YDR482C	85.963
inter	YIL036W	YMR235C	107.272
inter	YDR259C	YAR075W	155.284
inter	YDL005C	YHR027C	33.466
inter	YNL216W	YMR046C	74.431
inter	YDR392W	YKL195W	55.519
others	YMR037C	YER077C	98.496
inter	YDR463W	YDR194C	51.948
inter	YBR049C	YDR510W	99.817
inter	YLR403W	YFR039C	175.526
inter	YIL101C	YGR020C	45.842
