id1	id2	hier1	hier2	distance
YJL127C	YPL154C	Middle	Target	92.815
YBR049C	YDR519W	Middle	Target	107.854
YPL202C	YMR085W	Bottom	Target	39.815
YAL051W	YOL016C	Bottom	Target	24.023
YNL314W	YDR536W	Bottom	Target	37.556
YIL131C	YKL094W	Top	Target	82.093
YJL056C	YGR094W	Middle	Target	91.775
YDR259C	YOL161C	Middle	Target	108.688
YDL005C	YIL133C	Middle	Target	71.486
YLR403W	YPR187W	Middle	Target	149.856
YGR116W	YFL030W	Middle	Target	89.932
YDR259C	YOL026C	Middle	Target	100.337
YLR403W	YBR130C	Middle	Target	98.272
YJL127C	YBR156C	Middle	Target	88.294
YBR049C	YLR092W	Middle	Target	44.843
YGR116W	YOR268C	Middle	Target	105.760
YIL101C	YKL183W	Middle	Target	76.401
YBR049C	YJL019W	Middle	Target	91.535
YDR259C	YBR198C	Middle	Target	75.688
YNL236W	YBR078W	Middle	Target	89.464
YPL075W	YOR020C	Middle	Target	85.146
YJL127C	YBR009C	Middle	Target	82.084
YJL056C	YMR319C	Middle	Target	102.539
YPR086W	YLR258W	Middle	Target	146.764
YGL181W	YDR261C-D	Bottom	Target	93.722
YIL101C	YKR008W	Middle	Target	64.010
YJL127C	YLR252W	Middle	Target	127.243
YGL071W	YPL240C	Middle	Target	82.811
YLR176C	YOL122C	Middle	Target	135.489
YML007W	YDR168W	Middle	Target	105.184
YNL236W	YOR204W	Middle	Target	31.400
YMR164C	YHL043W	Middle	Target	72.353
YMR037C	YBR139W	Middle	Target	81.200
YPR086W	YOR141C	Middle	Target	77.433
YPR086W	YPR067W	Middle	Target	13.889
YJR127C	YDR337W	Middle	Target	85.421
YGR104C	YLR327C	Middle	Target	79.300
YIL101C	YLL018C-A	Middle	Target	46.026
YPL254W	YDR146C	Middle	Middle	51.250
YDR259C	YHR162W	Middle	Target	101.789
YIL101C	YMR253C	Middle	Target	76.351
YBR049C	YER043C	Middle	Target	74.115
YIL101C	YMR026C	Middle	Target	55.034
YLR403W	YPR046W	Middle	Target	150.999
YBR049C	YAL053W	Middle	Target	103.711
YCR084C	YBR012W-A	Middle	Target	30.202
YNL330C	YMR280C	Middle	Bottom	60.167
YLR403W	YLR154C	Middle	Target	59.842
YNL330C	YHR010W	Middle	Target	118.980
YPR104C	YPL017C	Middle	Target	56.956
YIL101C	YIL061C	Middle	Target	34.410
YLR403W	YOR226C	Middle	Target	133.733
YLR403W	YPR060C	Middle	Target	156.979
YKL185W	YLR141W	Middle	Target	106.516
YBR081C	YNR069C	Top	Target	86.370
YDR123C	YMR277W	Middle	Target	45.286
YOL004W	YBR230C	Middle	Target	101.124
YGR116W	YDL198C	Middle	Target	98.017
YOR174W	YLR246W	Middle	Target	134.209
YDR392W	YAL005C	Middle	Target	152.487
YDR463W	YMR242W-A	Middle	Target	64.539
YDR253C	YGL045W	Middle	Target	113.906
YLR071C	YGL208W	Middle	Target	58.945
YBR049C	YPR158W-B	Middle	Target	83.906
YIL101C	YKR096W	Middle	Target	70.940
YPR086W	YOL052C-A	Middle	Target	60.642
YML007W	YIR011C	Middle	Target	24.166
YNL330C	YAR033W	Middle	Target	143.565
YDL170W	YJL087C	Middle	Target	85.598
YPR133C	YGR212W	Middle	Target	92.348
YLR451W	YDR302W	Middle	Target	108.567
YDR207C	YLR214W	Middle	Target	132.197
YBR049C	YHR116W	Middle	Target	26.261
YNL236W	YJL014W	Middle	Target	74.122
YBR112C	YGR035C	Middle	Target	63.790
YOR229W	YLR297W	Bottom	Target	140.133
YPR133C	YDL085W	Middle	Target	30.852
YLR403W	YCL024W	Middle	Target	160.909
YJL127C	YAR007C	Middle	Target	91.817
YGL073W	YER070W	Middle	Target	22.963
YDR259C	YGL153W	Middle	Target	103.444
YKL185W	YER021W	Middle	Target	90.109
YIL036W	YMR309C	Middle	Target	88.135
YDR259C	YBL028C	Middle	Target	109.398
YNL216W	YDR050C	Middle	Target	88.512
YLR403W	YGR241C	Middle	Target	74.040
YIL036W	YGR054W	Middle	Target	37.051
YDR259C	YDR434W	Middle	Target	25.592
YDR253C	YNR040W	Middle	Target	122.292
YOL108C	YKR069W	Middle	Target	65.610
YPR086W	YIL105C	Middle	Target	68.175
YDR253C	YOR235W	Middle	Target	65.212
YDR448W	YDR525W-A	Middle	Target	18.819
YER109C	YDR055W	Bottom	Target	85.358
YNL103W	YKL098W	Middle	Target	69.799
YDL170W	YDL100C	Middle	Target	25.680
YDL005C	YBL023C	Middle	Target	37.062
YGL035C	YLR162W-A	Middle	Target	101.712
YPR086W	YKR067W	Middle	Target	45.895
YBR049C	YKL053C-A	Middle	Target	84.905
YIL131C	YNL275W	Top	Target	53.178
YJL127C	YMR107W	Middle	Target	116.549
YDR310C	YOL047C	Middle	Target	105.687
YIL101C	YIL033C	Middle	Target	41.861
YOR110W	YER018C	Middle	Target	84.714
YHR084W	YOR225W	Middle	Target	115.817
YLR176C	YMR193W	Middle	Target	119.041
YBR083W	YIR013C	Middle	Target	76.164
YOL116W	YOR034C	Bottom	Target	41.359
YPL075W	YOR276W	Middle	Target	115.910
YLR403W	YJL025W	Middle	Target	169.082
YDR448W	YLR412C-A	Middle	Target	108.897
YIL036W	YBR105C	Middle	Target	70.952
YDR448W	YGR142W	Middle	Target	73.859
YDL020C	YDL048C	Bottom	Target	39.138
YGR246C	YNL209W	Bottom	Target	66.980
YGR116W	YDL007W	Middle	Target	93.947
YER111C	YLR178C	Middle	Target	86.782
YJL127C	YGL045W	Middle	Target	44.059
YLR403W	YGR001C	Middle	Target	163.656
YDR259C	YDR517W	Middle	Target	24.994
YER040W	YKL096C-B	Middle	Target	67.712
YIL101C	YEL011W	Middle	Target	56.058
YGR104C	YGL184C	Middle	Target	52.195
YPR086W	YBR085C-A	Middle	Target	50.285
YBR240C	YLR465C	Bottom	Target	69.023
YPR086W	YOR367W	Middle	Target	92.968
YDR259C	YKL127W	Middle	Target	64.989
YPL075W	YER031C	Middle	Target	83.327
YDR253C	YML007W	Middle	Middle	114.914
YGL073W	YEL042W	Middle	Target	45.340
YPL254W	YER137C-A	Middle	Target	81.262
YLR451W	YFR012W-A	Middle	Target	173.673
YMR021C	YLL026W	Bottom	Target	66.239
YPL254W	YKL216W	Middle	Target	80.031
YGR252W	YLR110C	Middle	Target	53.950
YML007W	YER145C	Middle	Target	102.169
YDL170W	YMR031C	Middle	Target	70.700
YGL071W	YMR145C	Middle	Target	101.892
YGL073W	YHR047C	Middle	Target	71.705
YBR112C	YHL004W	Middle	Target	87.669
YCR084C	YFL002W-A	Middle	Target	55.656
YBR083W	YLR403W	Middle	Middle	106.734
YLR403W	YMR097C	Middle	Target	141.165
YDR392W	YMR315W	Middle	Target	53.393
YDR463W	YJR140C	Middle	Bottom	67.738
YDR253C	YNL257C	Middle	Bottom	66.749
YPR086W	YGR292W	Middle	Target	112.301
YNL103W	YFR048W	Middle	Target	84.561
YGR116W	YMR069W	Middle	Target	98.263
YDR207C	YJR010W	Middle	Target	119.970
YEL009C	YGR192C	Middle	Target	99.464
YIR018W	YCR019W	Middle	Target	36.562
YIL101C	YGL126W	Middle	Target	29.970
YLR403W	YHR184W	Middle	Target	101.734
YDR463W	YPL183W-A	Middle	Target	60.555
YIL036W	YDR461W	Middle	Target	124.897
YOL108C	YIL140W	Middle	Target	66.070
YOR110W	YML096W	Middle	Target	82.337
YLR403W	YEL039C	Middle	Target	145.156
YPR086W	YGR289C	Middle	Target	110.534
YDR397C	YOL048C	Middle	Target	98.954
YLR071C	YDR447C	Middle	Target	108.859
YOR174W	YBR225W	Middle	Target	86.211
YLR403W	YNL154C	Middle	Target	123.821
YLR403W	YMR108W	Middle	Target	143.635
YDR259C	YAL014C	Middle	Target	132.828
YOL148C	YDL231C	Middle	Target	64.840
YBR049C	YBR072W	Middle	Target	18.657
YLR403W	YOR145C	Middle	Target	146.432
YIL101C	YOR087W	Middle	Target	61.183
YOR110W	YDR481C	Middle	Target	55.277
YDR207C	YEL037C	Middle	Target	122.969
YLR418C	YCL018W	Middle	Target	165.475
YHR084W	YOR247W	Middle	Target	109.692
YPR104C	YOR098C	Middle	Target	81.294
YJL056C	YMR116C	Middle	Target	110.930
YER159C	YLR438W	Middle	Target	94.268
YNL103W	YIL046W	Middle	Target	74.402
YNL330C	YCR036W	Middle	Target	110.613
YPR086W	YJL036W	Middle	Target	71.613
YGL025C	YDR356W	Bottom	Target	117.340
YML007W	YGR234W	Middle	Target	114.572
YHR058C	YBL102W	Top	Target	59.436
YNL216W	YIL055C	Middle	Target	81.341
YER111C	YPL280W	Middle	Target	69.228
YNL330C	YPL198W	Middle	Target	74.034
YLR403W	YPL042C	Middle	Bottom	164.113
YNL103W	YNL231C	Middle	Target	27.106
YKR099W	YKL216W	Top	Target	39.072
YNL103W	YFL022C	Middle	Target	96.521
YGR252W	YLR088W	Middle	Target	52.040
YLR403W	YGR024C	Middle	Target	143.249
YLR403W	YGR247W	Middle	Target	73.462
YLR403W	YLR099C	Middle	Target	105.352
YDR259C	YOR207C	Middle	Target	54.624
YER159C	YOR374W	Middle	Target	22.283
YLR071C	YOR032W-A	Middle	Target	80.773
YGR252W	YDL212W	Middle	Target	65.097
YLR223C	YHL033C	Middle	Target	148.183
YPR086W	YML030W	Middle	Target	37.438
YGL073W	YLR227W-A	Middle	Target	94.513
YIL131C	YML100W	Top	Target	61.839
YMR037C	YNL131W	Middle	Target	92.976
YLR176C	YML005W	Middle	Target	161.448
YLR403W	YKL068W	Middle	Target	164.484
YIL101C	YNL167C	Middle	Bottom	42.635
YLR403W	YDR154C	Middle	Target	141.755
YML007W	YJL042W	Middle	Target	57.435
YNL216W	YDR064W	Middle	Target	83.629
YDR259C	YDR338C	Middle	Target	20.859
YIL101C	YBR129C	Middle	Target	64.917
YJL127C	YNL248C	Middle	Target	45.026
YGR252W	YFL061W	Middle	Target	89.158
YPR104C	YGR241C	Middle	Target	84.754
YDR259C	YIR018C-A	Middle	Target	133.675
YDL170W	YHR200W	Middle	Target	102.362
YOR174W	YBR133C	Middle	Target	110.398
YNL236W	YDL185W	Middle	Target	45.387
YLR403W	YER117W	Middle	Target	85.477
YCR084C	YER036C	Middle	Target	53.303
YML007W	YHR131C	Middle	Target	71.697
YIL101C	YMR149W	Middle	Target	81.074
YDR463W	YOR160W	Middle	Target	40.302
YIL131C	YFL007W	Top	Target	74.248
YNL236W	YGR162W	Middle	Target	103.407
YMR037C	YCR071C	Middle	Target	68.838
YHR041C	YDL098C	Bottom	Target	77.841
YLR071C	YJR119C	Middle	Target	64.190
YMR070W	YBR092C	Middle	Target	74.272
YDR392W	YJR127C	Middle	Middle	79.760
YIL036W	YPL201C	Middle	Target	100.317
YJL127C	YDR381W	Middle	Target	109.741
YCR081W	YML100W	Bottom	Target	43.673
YLR403W	YLL019C	Middle	Target	155.684
YJL127C	YNR058W	Middle	Target	23.345
YDR259C	YPR082C	Middle	Target	62.416
YIL131C	YKR075C	Top	Target	90.434
YPR052C	YOR101W	Bottom	Target	73.311
YDR259C	YDL051W	Middle	Target	67.345
YER159C	YJL159W	Middle	Target	35.925
YGR104C	YAL049C	Middle	Target	116.961
YPL177C	YOL058W	Bottom	Target	80.075
YPL075W	YCR013C	Middle	Target	64.111
YOL148C	YBR010W	Middle	Target	100.636
YJR127C	YIL013C	Middle	Target	64.361
YGR252W	YGR023W	Middle	Target	92.032
YPL075W	YAL044C	Middle	Target	97.248
YDR421W	YBR296C	Bottom	Target	68.979
YER159C	YPL068C	Middle	Target	100.501
YJL127C	YNL062C	Middle	Target	8.472
YOR344C	YCR013C	Bottom	Target	145.016
YIL101C	YLR297W	Middle	Target	118.975
YJL127C	YAL044C	Middle	Target	73.430
YJL127C	YAR064W	Middle	Target	67.567
YDR463W	YJL177W	Middle	Target	75.468
YLR176C	YMR139W	Middle	Target	128.696
YPL075W	YPR043W	Middle	Target	27.677
YCR084C	YGR240C	Middle	Target	70.704
YDR259C	YEL019C	Middle	Target	142.150
YDR463W	YPL019C	Middle	Target	122.401
YOR174W	YGR118W	Middle	Target	99.246
YDR259C	YOL130W	Middle	Target	84.981
YDR463W	YHR044C	Middle	Target	112.834
YHR206W	YGL038C	Middle	Target	62.764
YDR463W	YDR240C	Middle	Target	37.962
YOL148C	YDR380W	Middle	Target	103.075
YGL071W	YLR183C	Middle	Target	87.023
YLR403W	YCR016W	Middle	Target	159.360
YJL127C	YEL066W	Middle	Target	45.648
YPL254W	YPR158W-B	Middle	Target	62.487
YIL131C	YOR246C	Top	Target	77.114
YDR259C	YPL207W	Middle	Target	38.884
YDR392W	YJL026W	Middle	Target	123.728
YNL216W	YLR340W	Middle	Target	135.648
YER161C	YPL060W	Bottom	Target	99.894
YOR028C	YEL021W	Middle	Target	66.038
YLR403W	YNL220W	Middle	Target	124.556
YIR023W	YCR060W	Bottom	Target	68.993
YLR403W	YLL036C	Middle	Target	139.531
YDR392W	YMR205C	Middle	Target	69.131
YIL036W	YLL018C	Middle	Target	22.163
YIL131C	YJL052W	Top	Target	58.207
YJL127C	YEL049W	Middle	Target	46.779
YDL170W	YLR228C	Middle	Bottom	160.923
YEL009C	YOL058W	Middle	Target	66.709
YDR448W	YGR175C	Middle	Target	85.213
YNL216W	YLR214W	Middle	Target	136.844
YIL101C	YGR113W	Middle	Target	44.984
YNL216W	YDR297W	Middle	Target	77.718
YDR463W	YBR219C	Middle	Target	79.185
YPR086W	YKR089C	Middle	Target	37.321
YDL005C	YLR389C	Middle	Target	173.609
YLR403W	YKR042W	Middle	Target	177.499
YGL073W	YCL020W	Middle	Target	69.834
YIR018W	YJL038C	Middle	Target	42.200
YDR253C	YPR065W	Middle	Bottom	68.213
YOR110W	YER187W	Middle	Target	72.972
YER161C	YER178W	Bottom	Target	21.447
YPL254W	YJL118W	Middle	Target	109.090
YNL236W	YBR249C	Middle	Target	99.901
YDR253C	YOR302W	Middle	Target	66.220
YPR086W	YBR013C	Middle	Target	63.189
YIL036W	YJR123W	Middle	Target	60.469
YOR174W	YOR061W	Middle	Target	50.385
YBR049C	YNL149C	Middle	Target	101.533
YNL330C	YMR253C	Middle	Target	76.788
YPR086W	YDR435C	Middle	Target	77.391
YIL101C	YMR021C	Middle	Bottom	54.087
YBR081C	YDR380W	Top	Target	84.043
YDL170W	YJR148W	Middle	Target	49.870
YIL101C	YDR262W	Middle	Target	92.607
YCR084C	YIL060W	Middle	Target	40.801
YDR259C	YOL051W	Middle	Bottom	88.437
YBR112C	YJL076W	Middle	Target	108.351
YDR259C	YER185W	Middle	Target	103.015
YPR086W	YER067W	Middle	Target	100.898
YOL004W	YOR063W	Middle	Target	58.375
YLR403W	YJR019C	Middle	Target	178.396
YDR259C	YNL011C	Middle	Target	135.509
YDR448W	YGL255W	Middle	Target	61.307
YIL131C	YCR043C	Top	Target	46.390
YGL073W	YLR372W	Middle	Target	101.962
YDR253C	YOR348C	Middle	Target	85.906
YPL254W	YBR139W	Middle	Target	31.353
YMR021C	YGR138C	Bottom	Target	83.364
YER159C	YDR070C	Middle	Target	98.445
YNL309W	YDL052C	Bottom	Target	81.321
YPL075W	YOL127W	Middle	Target	101.184
YIL101C	YDL090C	Middle	Target	70.066
YDL005C	YML129C	Middle	Target	62.179
YBR049C	YBR163W	Middle	Target	45.134
YPR086W	YLR174W	Middle	Target	141.901
YNL236W	YBR031W	Middle	Target	98.170
YNL103W	YJR145C	Middle	Target	30.703
YPL075W	YER023W	Middle	Target	89.056
YBR112C	YBR219C	Middle	Target	31.039
YDL005C	YKL069W	Middle	Target	56.980
YBR049C	YKL050C	Middle	Target	86.455
YLR223C	YDR025W	Middle	Target	143.576
YLR403W	YGL171W	Middle	Target	79.250
YMR037C	YLR155C	Middle	Target	129.105
YDR463W	YKR083C	Middle	Target	100.709
YBL103C	YNL142W	Bottom	Target	95.188
YIR018W	YCR010C	Middle	Target	25.596
YPR086W	YPR115W	Middle	Target	7.670
YDR463W	YOR249C	Middle	Target	40.550
YIL131C	YDR397C	Top	Middle	101.091
YDR253C	YMR136W	Middle	Target	47.585
YJL127C	YJL175W	Middle	Target	36.422
YGR252W	YLR459W	Middle	Target	64.143
YLR176C	YDR040C	Middle	Target	152.131
YIL101C	YBR050C	Middle	Target	48.507
YPL254W	YNR018W	Middle	Target	122.895
YDR259C	YNR039C	Middle	Target	128.797
YOR298C-A	YPL014W	Bottom	Target	121.073
YIL131C	YIL006W	Top	Target	72.587
YOR174W	YGR161C	Middle	Target	109.267
YBR049C	YJR104C	Middle	Target	76.998
YDR392W	YMR083W	Middle	Target	71.988
YIL036W	YHR188C	Middle	Target	67.387
YGL073W	YJL013C	Middle	Target	83.020
YPL133C	YLR234W	Bottom	Target	115.062
YDL005C	YER078W-A	Middle	Target	90.438
YDR259C	YOR256C	Middle	Target	78.252
YLR403W	YGL256W	Middle	Target	83.233
YDR259C	YOR059C	Middle	Target	85.377
YLR418C	YLR041W	Middle	Target	129.804
YDR207C	YGR142W	Middle	Target	87.467
YLR403W	YLR069C	Middle	Target	117.365
YJL127C	YBR186W	Middle	Target	98.425
YBR049C	YOR319W	Middle	Target	108.970
YOR110W	YPL006W	Middle	Target	96.500
YDR259C	YBR227C	Middle	Target	71.824
YNL330C	YHL035C	Middle	Target	125.112
YOL148C	YGR118W	Middle	Target	105.455
YOR110W	YJR118C	Middle	Target	41.579
YLR451W	YJL212C	Middle	Target	123.409
YJL056C	YGL205W	Middle	Target	80.248
YIL101C	YIL006W	Middle	Target	62.754
YLR403W	YLR337C	Middle	Target	30.851
YGL073W	YGR141W	Middle	Target	33.939
YPL177C	YOR381W	Bottom	Target	64.903
YDR207C	YIR017C	Middle	Target	126.765
YNL236W	YER036C	Middle	Target	51.617
YNL216W	YLR342W	Middle	Target	136.098
YOR110W	YOL013W-A	Middle	Target	72.907
YDR259C	YPL127C	Middle	Target	54.314
YDL005C	YMR114C	Middle	Target	88.169
YJL127C	YKR097W	Middle	Target	92.655
YHR006W	YLR162W-A	Bottom	Target	139.323
YBL103C	YJR150C	Bottom	Target	96.303
YIL131C	YOL065C	Top	Target	70.362
YDL005C	YLR258W	Middle	Target	167.996
YPR086W	YDR122W	Middle	Target	29.125
YDR259C	YER008C	Middle	Target	139.289
YNL216W	YDR324C	Middle	Target	78.120
YML007W	YML027W	Middle	Bottom	24.483
YDR259C	YBL014C	Middle	Target	114.910
YNL257C	YJR037W	Bottom	Target	68.167
YDR207C	YKL051W	Middle	Target	74.029
YML007W	YJR147W	Middle	Target	88.038
YNL236W	YLR157C-A	Middle	Target	120.412
YBR083W	YLR414C	Middle	Target	105.896
YNL216W	YGR258C	Middle	Target	75.089
YDL170W	YOR265W	Middle	Target	71.653
YIL036W	YDR444W	Middle	Target	117.661
YPR104C	YOL005C	Middle	Target	72.650
YGR104C	YIR016W	Middle	Target	87.998
YJL127C	YLR333C	Middle	Target	139.713
YGL071W	YPL004C	Middle	Target	89.791
YBR049C	YDR373W	Middle	Target	104.786
YDL106C	YPR054W	Middle	Target	41.827
YNL236W	YHL050C	Middle	Target	105.642
YNL216W	YNR026C	Middle	Target	70.275
YIL101C	YPL006W	Middle	Target	65.799
YML007W	YNR014W	Middle	Target	46.382
YIR018W	Q0120	Middle	Target	nan
YGR252W	YIL101C	Middle	Middle	55.780
YDR463W	YGL160W	Middle	Target	72.280
YER161C	YMR085W	Bottom	Target	81.860
YDL005C	YER032W	Middle	Target	47.407
YGR252W	YKL103C	Middle	Target	90.439
YNL330C	YBR198C	Middle	Target	83.306
YOL148C	YMR303C	Middle	Target	97.326
YOR174W	YNL187W	Middle	Target	32.946
YPL075W	YLR465C	Middle	Target	141.182
YDR207C	YBR186W	Middle	Target	77.162
YBR049C	YLR430W	Middle	Target	112.475
YLR403W	YER187W	Middle	Target	107.459
YDR392W	YLR320W	Middle	Target	115.944
YLR403W	YJL048C	Middle	Target	154.278
YDL170W	YDL091C	Middle	Target	27.610
YLR403W	YGR255C	Middle	Target	60.708
YMR037C	YBL041W	Middle	Target	78.082
YOL148C	YKL056C	Middle	Target	68.909
YDR310C	YCL026C-A	Middle	Target	132.910
YIL101C	YGL025C	Middle	Bottom	25.657
YGL073W	YNL031C	Middle	Target	72.647
YJL127C	YCL026C-A	Middle	Target	78.543
YDR259C	YCR010C	Middle	Target	128.728
YGR252W	YGL191W	Middle	Target	22.916
YGR252W	YEL035C	Middle	Target	92.432
YBR049C	YJR122W	Middle	Target	72.911
YBR112C	YHR162W	Middle	Target	32.530
YLR451W	YHL015W-A	Middle	Target	164.932
YPR086W	YHR016C	Middle	Target	54.330
YHR058C	YIL082W-A	Top	Target	51.132
YOR028C	YEL024W	Middle	Target	66.154
YPL254W	YKL156W	Middle	Target	92.632
YOL108C	YLR132C	Middle	Target	97.144
YDR043C	YML107C	Bottom	Target	29.478
YLR176C	YKL035W	Middle	Target	175.066
YOR174W	YMR221C	Middle	Target	100.520
YOR110W	YER048W-A	Middle	Target	72.490
YNL216W	YDR309C	Middle	Target	86.443
YNL216W	YLR286C	Middle	Target	135.684
YDL005C	YCR061W	Middle	Target	65.712
YDL170W	YLL033W	Middle	Target	113.230
YBR049C	YPR115W	Middle	Target	60.335
YGR252W	YMR002W	Middle	Target	108.286
YLR403W	YOL034W	Middle	Target	165.926
YDR253C	YLR237W	Middle	Target	125.619
YLR403W	YDR045C	Middle	Target	157.607
YNL216W	YKL120W	Middle	Target	43.426
YOR032C	YOL078W	Bottom	Target	26.184
YPR086W	YDR513W	Middle	Target	71.657
YOR110W	YGL211W	Middle	Target	82.157
YBR112C	YLR395C	Middle	Target	101.689
YNL330C	YCL064C	Middle	Target	124.170
YOR110W	YPR115W	Middle	Target	79.913
YIL101C	YKL117W	Middle	Target	66.537
YMR070W	YOR383C	Middle	Target	93.401
YKR099W	YJR028W	Top	Target	64.202
YDR259C	YNL029C	Middle	Target	131.420
YJL127C	YKL081W	Middle	Target	74.515
YML027W	YCR021C	Bottom	Target	30.093
YDL170W	YML027W	Middle	Bottom	87.984
YER111C	YGL255W	Middle	Target	14.391
YDR448W	YDR171W	Middle	Target	51.654
YLR403W	YPL101W	Middle	Target	131.854
YIL131C	YPL259C	Top	Target	73.369
YDL005C	YJR114W	Middle	Target	65.282
YLR223C	YMR242C	Middle	Target	96.693
YDR463W	YDR384C	Middle	Target	21.701
YOR110W	YOR356W	Middle	Target	65.784
YBR049C	YJL088W	Middle	Target	99.612
YLR403W	YER073W	Middle	Target	99.297
YLR451W	YOL031C	Middle	Target	166.053
YGR116W	YJL034W	Middle	Target	90.791
YDL170W	YIL062C	Middle	Target	117.044
YNL216W	YKL177W	Middle	Target	44.834
YOR110W	YFR009W	Middle	Target	92.563
YOR174W	YDR472W	Middle	Target	32.068
YPL075W	YEL058W	Middle	Target	90.693
YGR252W	YKL175W	Middle	Target	97.065
YNL330C	YDL120W	Middle	Target	73.358
YIL131C	YGL023C	Top	Target	33.127
YJL056C	YHR210C	Middle	Target	108.621
YJL127C	YLR366W	Middle	Target	140.517
YNL236W	YBL113C	Middle	Target	99.662
YDL106C	YJL013C	Middle	Target	85.992
YIL036W	YDR210W-A	Middle	Target	119.893
YNL216W	YCR103C	Middle	Target	108.165
YIL131C	YDR169C-A	Top	Target	94.135
YPR086W	YKL034W	Middle	Target	52.146
YNL236W	YPR044C	Middle	Target	79.412
YDL005C	YPL030W	Middle	Target	33.139
YHR058C	YLR315W	Top	Target	125.673
YER159C	YEL071W	Middle	Target	65.096
YCR084C	YKL216W	Middle	Target	87.246
YOR110W	YFR047C	Middle	Target	67.906
YER111C	YOR273C	Middle	Target	67.724
YDR259C	YOL148C	Middle	Middle	103.836
YIL101C	YGL262W	Middle	Target	44.167
YDR397C	YMR265C	Middle	Target	61.900
YER159C	YKL151C	Middle	Target	77.674
YPR104C	YMR205C	Middle	Target	52.886
YDR207C	YBR230C	Middle	Target	70.122
YER159C	YFR017C	Middle	Target	107.202
YDL005C	YJR033C	Middle	Target	47.608
YBR112C	YER055C	Middle	Target	86.261
YDL005C	YNL103W	Middle	Middle	94.296
YDR463W	YPL273W	Middle	Target	82.414
YHL027W	YOR317W	Middle	Target	131.765
YIR018W	YLR213C	Middle	Target	158.063
YDL170W	YJL001W	Middle	Target	99.265
YLR071C	YHL013C	Middle	Target	68.631
YDL170W	YJL096W	Middle	Target	90.420
YIR018W	YJL026W	Middle	Target	32.505
YML007W	YJR062C	Middle	Target	77.164
YDR207C	YPL186C	Middle	Target	44.568
YNL103W	YEL035C	Middle	Target	65.517
YIL101C	YBR210W	Middle	Target	62.040
YNL330C	YMR143W	Middle	Target	100.428
YLR223C	YPL081W	Middle	Target	134.102
YOR174W	YGR146C-A	Middle	Target	96.080
YBR083W	YOR192C-A	Middle	Target	82.660
YER159C	YFR053C	Middle	Target	102.366
YGR252W	YHR163W	Middle	Target	73.872
YOL051W	YDR086C	Bottom	Target	53.060
YOR028C	YIL129C	Middle	Target	68.474
YNL216W	YMR265C	Middle	Target	90.452
YIR018W	YOR334W	Middle	Target	133.246
YDL106C	YMR120C	Middle	Target	47.469
YNL216W	YGR157W	Middle	Target	94.496
YHR206W	YDR155C	Middle	Target	91.829
YLR223C	YPR102C	Middle	Target	143.615
YNL236W	YNL273W	Middle	Target	30.879
YEL009C	RDN25-1	Middle	Target	113.705
YLR403W	YDL024C	Middle	Target	156.449
YOR110W	YDR506C	Middle	Target	56.345
YDR259C	YOL104C	Middle	Target	81.207
YOL148C	YGR155W	Middle	Target	116.012
YIR018W	YDR438W	Middle	Target	133.188
YNL216W	snR44	Middle	Target	136.864
YLR418C	YLL053C	Middle	Target	137.102
YKR099W	YMR045C	Top	Target	21.729
YGR252W	YPL095C	Middle	Target	83.404
YLR131C	YML108W	Bottom	Target	74.996
YPL075W	YHL009W-A	Middle	Target	61.117
YIL101C	YNL139C	Middle	Target	50.800
YML007W	YDR384C	Middle	Target	136.806
YOL145C	YLR016C	Bottom	Target	74.413
YJL127C	snR11	Middle	Target	117.504
YLR403W	YMR256C	Middle	Target	95.080
YIR018W	YHR013C	Middle	Target	28.389
YLR403W	YKL027W	Middle	Target	185.124
YDR259C	YBR063C	Middle	Target	90.969
